CVE_ID,CVSS_Score_Scaled,Severity_CRITICAL,Severity_HIGH,Severity_LOW,Severity_MEDIUM,Severity_UNKNOWN,Attack_Vector_ADJACENT_NETWORK,Attack_Vector_LOCAL,Attack_Vector_NETWORK,Attack_Vector_PHYSICAL,Attack_Vector_UNKNOWN,CVSS_Risk_Bin
CVE-2023-3808,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-3809,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-3810,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-3811,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-4176,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-4179,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-4180,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-4181,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-4185,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-37069,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-37070,-0.9025186987431879,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-4440,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-4441,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-4442,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-4443,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-4444,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-5004,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-5053,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-43909,1.310382826704702,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-5587,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-22085,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-22087,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-46014,-0.5422789155307406,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2023-7172,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-7173,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-0267,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-0268,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-0286,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-0360,-0.5422789155307406,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2024-0361,-0.5422789155307406,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2024-0362,-0.5422789155307406,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2024-0363,-0.5422789155307406,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2024-0364,-0.5422789155307406,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-26627,-0.8510558725699808,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2020-26628,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2020-26629,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2020-26630,-0.8510558725699808,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-23747,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-2135,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2022-46497,0.7957545649726345,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2022-46498,-1.9832380483805292,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2022-46499,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-2316,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-2317,-1.4171469604752553,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-20989,0.22966347706736054,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-20997,1.7220854360903561,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-21010,1.7220854360903561,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-21014,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-28320,0.5384404341066008,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-5362,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-37802,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-37803,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-38347,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-38348,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-40502,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-8368,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-8569,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-8944,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-45983,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-46237,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-9804,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-9805,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-21172,1.2589200005314953,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-10169,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10170,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-46238,-0.33642761083791345,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-46239,-0.33642761083791345,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-48657,0.3325891294137741,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-10350,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-10449,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-10791,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-10806,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-10807,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-10991,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-10995,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-11057,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-11073,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-11102,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-11674,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-11675,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-11676,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-11677,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-11678,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-12947,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-12969,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-12976,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-12983,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2024-56997,-1.2112956557824281,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2024-56998,-1.2112956557824281,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2024-56990,-1.056907177262808,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-21547,1.310382826704702,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-29410,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-2664,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3206,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-3309,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-30686,0.5384404341066008,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-43958,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-4499,-0.6452045678771542,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2025-4739,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-4933,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-39357,1.0016058696654617,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-39380,1.7735482622635628,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-39386,1.413308479051116,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-39393,0.2811263032405671,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-47631,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-47663,1.7220854360903561,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-51360,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-5208,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5224,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5229,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5246,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5298,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5359,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5360,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5361,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5362,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5363,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5364,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5365,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5584,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-1701,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2025-5602,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5603,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-5604,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-6339,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-6406,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-6407,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-6408,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-6570,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-6613,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-6767,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-6768,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-7148,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-7153,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-7176,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-7604,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-7735,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-40992,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-41525,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-41526,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-41527,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-41528,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-41529,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2023-41530,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2023-41531,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-41532,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-50594,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-8954,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-8955,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-56212,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-56214,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-56215,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-56216,1.0016058696654617,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-9746,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-9753,-2.1376265269001498,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-9754,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-9770,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-57254,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-11319,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-11609,-1.4686097866484618,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2025-54459,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-61959,-0.6452045678771542,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-63497,0.2811263032405671,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-63512,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-63513,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-63514,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-63719,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-65957,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2025-15450,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-21966,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-21967,1.0530686958386681,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-68057,0.5384404341066008,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-69183,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-69186,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-1550,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-2134,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-2179,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-70062,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-70063,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-70064,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-6602,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2014-0348,-1.5715354389948755,False,False,True,False,False,False,False,True,False,False,LOW
CVE-2001-1594,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2002-2445,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2002-2446,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2003-1603,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2004-2777,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2006-7253,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2007-6757,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2009-5143,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2010-5306,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2010-5307,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2010-5308,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2010-5309,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2010-5310,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2011-5322,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2011-5323,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2011-5324,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2012-6660,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2012-6693,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2012-6694,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2012-6695,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2013-7404,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2013-7405,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2013-7442,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2014-7232,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2014-7233,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2014-9736,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2016-0635,1.2589200005314953,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2016-8375,-2.292015005419769,False,False,True,False,False,False,True,False,False,False,LOW
CVE-2017-14101,-0.7995930463967743,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2017-16776,0.12673782472094697,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2020-9417,0.5384404341066008,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2020-25175,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2020-25179,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2021-37165,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2021-37160,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2021-37161,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2021-37162,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2021-37163,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2021-37164,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2021-37166,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2021-37167,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2021-39375,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2021-39376,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2023-43208,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-23619,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-23620,1.1559943481850823,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2024-23621,1.7735482622635628,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-23622,1.7735482622635628,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2024-26454,-0.5937417417039471,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2024-1486,0.43551478176018765,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2024-1628,0.9501430434922551,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2024-1629,-0.1820391323182933,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2024-1630,0.5899032602798078,False,True,False,False,False,False,True,False,False,False,HIGH
CVE-2024-27106,-0.439353263184327,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2024-27107,1.5676969575707356,True,False,False,False,False,True,False,False,False,False,CRITICAL
CVE-2024-27108,0.12673782472094697,False,False,False,True,False,False,False,False,True,False,MEDIUM
CVE-2024-27109,0.5384404341066008,False,True,False,False,False,False,False,False,True,False,HIGH
CVE-2024-27110,0.9501430434922551,False,True,False,False,False,True,False,False,False,False,HIGH
CVE-2024-45294,1.0530686958386681,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-50589,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2024-52007,1.0530686958386681,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-0603,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-8306,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2025-8307,-0.027650653798673177,False,False,False,False,True,False,False,False,False,True,MEDIUM
CVE-2025-67752,0.7957545649726345,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-24847,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-33180,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-33879,1.6706226099171497,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2026-34359,0.43551478176018765,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2026-34360,-0.38789043701112047,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2026-34361,1.413308479051116,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2011-5161,0.12673782472094697,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2012-4952,-0.7995930463967743,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2013-6945,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2014-5462,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2016-2343,1.7735482622635628,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2017-5569,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2017-5570,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2017-5599,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2017-11614,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2017-11693,-0.07911347997187973,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2017-11694,-0.07911347997187973,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2017-11743,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2017-13993,1.413308479051116,False,True,False,False,False,False,False,True,False,False,CRITICAL
CVE-2018-5438,-1.674461091341289,False,False,True,False,False,False,True,False,False,False,LOW
CVE-2017-12716,-1.674461091341289,False,False,True,False,False,True,False,False,False,False,LOW
CVE-2017-9657,-1.674461091341289,False,False,True,False,False,True,False,False,False,False,LOW
CVE-2018-10571,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2018-10597,0.8986802173190486,False,True,False,False,False,True,False,False,False,False,HIGH
CVE-2018-10599,-1.880312396034116,False,False,True,False,False,True,False,False,False,False,LOW
CVE-2018-10601,0.847217391145841,False,True,False,False,False,True,False,False,False,False,HIGH
CVE-2018-10622,-0.8510558725699808,False,False,False,True,False,False,False,False,True,False,MEDIUM
CVE-2018-10626,-1.1083700034360147,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2018-15140,-1.3142213081288416,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2018-15141,-0.5422789155307406,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2018-15142,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2018-15152,1.310382826704702,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2018-1000648,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2018-1000649,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2018-19010,-1.674461091341289,False,False,True,False,False,True,False,False,False,False,LOW
CVE-2018-19014,-1.674461091341289,False,False,True,False,False,True,False,False,False,False,LOW
CVE-2018-18977,-0.7995930463967743,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2018-18978,-0.38789043701112047,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2018-18979,-0.38789043701112047,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2019-3963,-1.1598328296092215,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2019-3967,-1.3142213081288416,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2019-13530,0.3325891294137741,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2019-13534,0.3325891294137741,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2020-16214,-0.7995930463967743,False,False,False,True,False,False,True,False,False,False,MEDIUM
CVE-2020-16218,-1.5715354389948755,False,False,True,False,False,True,False,False,False,False,LOW
CVE-2020-16222,1.1559943481850823,False,True,False,False,False,True,False,False,False,False,HIGH
CVE-2020-16228,-0.07911347997187973,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-16212,0.12673782472094697,False,False,False,True,False,False,False,False,True,False,MEDIUM
CVE-2020-16216,-0.027650653798673177,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-16220,-1.1598328296092215,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-16224,-0.027650653798673177,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2020-28937,0.48697760793339423,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2020-25183,0.7442917387994279,False,True,False,False,False,True,False,False,False,False,HIGH
CVE-2020-25187,1.1559943481850823,False,True,False,False,False,True,False,False,False,False,HIGH
CVE-2020-27252,1.1559943481850823,False,True,False,False,False,True,False,False,False,False,HIGH
CVE-2020-36243,1.1559943481850823,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2021-27124,-0.027650653798673177,False,False,False,True,False,False,False,True,False,False,MEDIUM
